MOL_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NR-ER-LBD
MOL_00013,-1.2194138489459516,0.7472700982663681,-0.6029702232216382,0.8621565913603559,-0.2829706402259109,-0.0729420734881737,0.4542617433133973,0.0325155442726479,-1.0029708775962267,0.1017922425384074,-0.2840177301054574,0.1942477662397439,0.2342545210101001,-0.016315509693976,0.5472147017858439,0.0097854363783602,-0.0853428956520712,0.1258090701105472,0.360292583808999,0.2355304626107602,-0.43634121437157,-0.1186731941936459,-0.384374437068702,-0.0188542132793168,-0.1478375060258553,-0.2718755371659831,0.162680323492839,-0.1143995120777113,0.7574651961376749,0.5892387438395704,-0.345545940516493,0.1410621279210422,0.0663757395502357,-0.7625546990344332,-0.1336150092981881,-0.0872229298722302,-0.3423349427152566,0.1556126148366284,-0.3282190425480848,-0.1824923623468506,-0.1968841241239483,0.3738558506864122,0.424857146353657,0.2202000854890612,-0.2014075848707587,-0.0022647925223466,-0.2626444898337705,0.0465309853006322,-0.1448847329675155,0.1208948721916443,0.3266993703113534,0.1944485341808258,0.1915731238064819,0.127347414441774,0.0418599983713044,0.1211515465320601,0.614102857036279,0.0255003762506316,0.2916241644625268,0.3091338111497859,0.119709533792964,-0.1862613740670865,-0.0821380149595906,0.3122849600665316,-0.0996647394823177,-0.2016386107808014,0.0570468535619428,-0.0565749030084094,0.0981600991520837,0.0296958063757338,0.0
MOL_00014,-1.0936283661651878,-0.5794791732842264,0.9471251913825204,-0.4530349349332058,-0.1222736739326004,0.6676613917168298,0.48310727640527,0.0462458751635845,-0.378795308404459,-0.1309743729478073,-0.2211801399273718,-0.2754079644012351,0.2943850995958375,0.0516966588544742,-0.0483280872179681,-0.0567434703120878,-0.1601899958369095,0.2290681976239119,0.4578796166924481,0.5474768800453835,-0.1221646707028355,-0.1315307009833166,0.0539181067194808,-0.1256013832677791,0.1538559898078447,0.3074669311044482,0.2439614902030603,-0.1753501563254222,-0.1608494117330658,-0.0448418910617277,0.3673862711450862,-0.0048379301515296,-0.1336155764472869,-0.0348609776233846,-0.0285828614932929,0.2707779717294217,0.3809713355817108,-0.0426652576903141,0.043521149193264,0.112366790844975,0.1136492433403415,-0.0575041418769332,-0.1599020320794479,-0.1611179429259125,0.0288806601522008,-0.5048523500777057,0.0982977316215059,-0.2255605282612208,0.1028777133596106,-0.1531535297090556,0.0064858013029716,0.2174111990771446,0.0753468478193847,0.320648316090965,-0.1986061053622134,-0.0192663880602759,-0.2732247454331622,0.2814830620001345,0.0397599363528178,-0.3905944876455961,0.1342607937411758,-0.0350021881870295,0.0866383014024723,0.1161872112777549,-0.0631920374465932,0.2169518747550171,0.0752640145343263,0.0798952873392102,-0.0608385143553067,0.1998043663806082,0.0
MOL_00015,0.7884488176933622,-0.6225007934087988,-0.723285690150493,0.2292785251202372,-0.8484265856496368,-0.1181680321042962,-0.4918263987567628,-0.220758527286219,-0.0656051869830037,0.2877898066696716,0.169769998716683,-0.3031471325317058,0.2525604941345936,0.1976487533331477,-0.3608538583025389,-0.4642351543389492,0.0218076317182408,0.165251442146673,0.0763405690131646,0.5973479528605848,-0.3447282229435258,0.0081995452270974,-0.7324323681080329,-0.3953670530880915,0.4901196438305599,0.1910079511423719,0.0482149469006837,-0.4146015658172845,-0.4509605591984003,0.0344019937412372,0.7680491710451111,0.5098647730462165,1.072467918514772,-0.2478351167851041,-0.2360053263870967,-0.1933777583126731,0.6661951402536994,-0.3262563328648625,0.2873044839610381,0.2927409778536977,-0.0492621664134975,0.3162631045287502,0.4568303788113428,0.1595300009868901,0.2822940014615447,0.1739128275618582,-0.2761043153688701,0.3719503410516537,-0.4671333184468111,0.3160804697917874,-0.3120284843792213,0.0613361932210939,0.22131113744928,0.1877517821836472,-0.1998869070504218,-0.0212443337877135,-0.0540736959193871,0.3785871267237557,-0.2378077335977821,-0.2827103192277654,0.2148888691965381,-0.4572193374712557,-0.1674578984272383,0.0979159717575211,-0.1796403283382006,-0.0655114572558737,-0.141052503638103,-0.2168543270274527,-0.512078952095518,0.1423412530422667,0.0
MOL_00017,0.4040228811827529,-0.0353771968313431,-0.9332796159139894,-0.1365078826603075,-0.0999107597518976,0.114773059128998,-0.2858749108754748,-0.0782921326041097,-0.1499709563328992,-0.0025419746141828,0.3671042864319174,1.1475433257263008,0.6734511056520431,0.0661679894255178,-0.1584361261279905,-0.6990581092104482,-0.1446085685197708,0.1476716136285247,0.1585671421119085,-0.742541136927018,-0.801449709705099,0.44395379370049,-0.4242980008015353,0.3161371939899105,-0.3120803885243405,0.6429862682240981,0.4589626095836703,-0.7694677779811193,0.1556052919709574,-0.2840151910962433,0.4584288413771384,-0.0341564218421696,-0.174240313314172,-0.1741023228791433,-0.1340856419248921,0.7680292521789863,-0.4361882629182256,0.087584205487917,0.1893554434369858,-0.2470136099201504,0.3202791510060989,-0.6367977168638621,0.4720404601481632,-0.3790363500389129,-0.3931202458280288,-0.087340621915122,-0.2048252731071093,0.110920275546193,-0.1510636739153599,0.2049876512733621,0.2863834042405185,-0.5452152726463539,-0.6693389915229596,0.4904311403463205,-0.4617210110238678,0.0488717887806883,0.0386822553517432,-0.4210968876925617,-0.109895318973391,-0.1018693824327468,0.176849458178404,0.3506304098079453,-0.0731686880629834,0.4718008459169847,0.0096422679230979,0.0630450192354271,-0.3305531006084543,-0.2290412584367393,-0.018487232806354,-0.0991087904432826,0.0
MOL_00020,0.4915447532915963,-0.0804943730759845,-0.9082764833444382,-0.2534681873294622,0.8634107844810844,-0.3492552713193111,-0.0435461324349136,-0.6131570302182608,-0.3713057241578014,0.126722352963355,0.268609068475481,0.586859078377684,0.3369079537967345,-0.3400504170175371,-0.5659508000935308,-0.1022432467111293,1.0030793036183314,0.3532206446880582,0.4095883671258893,0.0100802268169888,-0.2918223253266903,-0.1272506255811964,-1.2200828574042912,-0.5972025434935276,0.2004850295585935,0.3944146618835725,0.3418515496040048,-0.5008184930538936,0.3834897352969861,-0.3656405971412485,0.2156952473705045,-0.1131867153724591,-0.3621234847738959,-0.2224970438269563,0.8132415386355681,-0.2450871351244447,0.1141873561992656,0.4347290655062936,0.0518459768998853,-0.0687143284812174,-0.3260154437060677,-0.0243411229887842,0.2579800678987655,-0.1942701070551689,-0.1655010195145657,-0.0744183672221554,0.2305747122368302,-0.250228224753478,-0.2976570373555058,1.0260731808276091,-0.4367778420132918,-0.4614817290649235,-0.0659648494752944,0.2780994247511544,-0.272240782178723,0.7593524208802453,-0.3444013094359029,-0.6053409772010457,-0.05181188465503,0.1106875294617616,-0.2045577136694272,-0.3166732433455606,0.1683569896431722,-0.616986728190277,0.221399957193547,-0.0771519609330362,0.3117706466340684,0.0276872017378625,-0.2675182065102082,-0.0601446962697682,1.0
MOL_00021,0.7084466785337857,-0.7198266222517374,-0.753466033047702,0.2907537915567125,-1.484607613260069,-0.2225964074868756,0.214135406415213,0.1716734753347497,0.4270356009116501,0.0775994635177958,-0.1800840805773806,-0.0911386014989924,-0.369815654463563,0.3949392130590817,-0.065087558885684,0.1795886422154563,0.0976088282723847,-0.3616399373235255,-0.1327494931733175,-0.484605838120109,0.0988024885222599,0.1401839034070995,0.1207595636710445,-0.2987084405453633,0.1284467694971287,0.0901719494485478,-0.3328997383371818,0.0981545152552359,-0.293031470057253,-0.2778998680425609,-0.0258638592448434,0.2093500309887948,-0.0428938868692859,-0.2808460641282754,0.0927663981912898,-0.1412527008273547,-0.1610981696388133,0.1769581219723339,0.1728721370734226,0.0625580486911595,-0.1251763092790459,-0.2424220506647695,-0.2425665073293525,0.1034465310636789,-0.3979595771544807,0.2365806309672402,-0.3856047823107229,-0.102079051685716,-0.2916903474407125,-0.015755136247598,-0.228773355519512,0.0619376082318947,0.1547353459516529,0.1772740414643396,-0.0125479827687079,-0.11428530306659,0.4146037788526047,-0.1228987293139526,-0.3143614131778471,-0.0551872940307931,0.2005081741945176,-0.0011441911653553,0.1537805660778522,0.0573155129822094,0.0515041331710852,-0.1116069618420801,0.2356055660554214,-0.0304693338128522,0.1699570943905859,0.0126647689523061,0.0
MOL_00022,0.5076144677681043,-1.5379404216528654,-0.0307243799394129,-0.3276530728882803,-0.7416695655769359,-0.5371043947808536,-0.1921276170064155,-0.2850063276621178,-0.6212318519429929,0.9198642339660964,-0.0278254180356983,-0.1213003290902985,-0.5406006120972141,-0.2594384013113675,0.4782492491991199,0.3986463965310899,-0.1240941078328114,0.0258429993235429,-0.1148511942954247,0.0784772795573676,0.2267286975862576,0.5973021839197558,0.5942950249119208,-0.0212654165727609,-0.1222133220877503,0.281846912240022,-0.1848319777005297,0.09007759208595,0.1561067926380392,-0.2956914431874619,0.3274760320539534,-0.3694297110793115,0.2183279664243811,-0.1609582975372686,0.2675556468299943,-0.4194861672051077,0.3200938741921043,0.0537651398698995,0.3955511278265262,0.0703975491688869,-0.046855115564488,0.2379008176784654,-0.118172083576768,0.5364497273820031,0.1338479337785077,0.089332462160299,-0.230811043004795,0.3309894527051719,0.2985627422279554,0.1340411278448986,0.448364721048834,0.0306715590893312,-0.318151989653314,-0.294725674588002,0.4017467276744656,-0.3373897437435211,-0.5862943796600059,0.0349333177503118,-0.0159363634008072,0.0483357991989363,0.340854238746299,-0.5226242723772273,-0.0769914925666149,0.5548051143857006,-0.0943654295063907,-0.3415031218894926,-0.2115687719525329,0.2100347425339275,0.2264290855986707,-0.1662510673963226,0.0
MOL_00023,1.097990297806792,-0.9503542118641684,0.660798721787517,-0.5360707437942889,0.5038033271453993,0.0926804985325634,0.5692680242428433,0.4893939055467985,0.5391898474300724,0.0508712473942965,-0.529194776788799,0.3725531818757333,-0.5601459731182036,-0.3210912652832018,-0.6348162957054256,0.6393236979590499,-0.7695224089644174,-0.4627131847713189,0.0256304524842566,0.3280496257544322,0.1902367352168984,0.325458898007852,-0.3562704076024527,0.1410775721664446,-0.1301585387891443,0.4214565814714449,0.1031327601790126,-0.0484805286521255,0.192848763418807,0.1671087395551632,-0.2527808626458409,-0.0439225678412228,-0.1048790657747793,-0.2901710166648695,-0.1681553266284323,0.3249172006637794,0.1611555766728204,-0.2009792201927782,-0.6128443698465093,-0.0944800434799041,-0.0513040194940203,-0.083017255762923,-0.2278335185507349,-0.1730194699302362,0.5467206888663538,-0.6077304802351939,0.4091682607664712,0.0843313168171609,0.3403632677685711,0.2327141634023387,0.2463368705509904,0.1758098375331962,0.1665427420172568,-0.342059469591699,-0.4086015524877467,0.1532885306265687,-0.2444113108321779,0.0394511903200376,-0.3470381641721712,0.4763748148161807,-0.2230147853351926,-0.0908717833786756,0.0962416184791175,0.3268707852686568,-0.3078026151067777,-0.4092887327406883,-0.1087266429234092,-0.2790063930437764,0.2043906999194054,0.0959121701086172,0.0
MOL_00024,0.6662000666099592,0.7971057630498588,0.5797032890575954,0.4459559362168216,0.586527110198491,0.9057496072796476,0.2719844768809708,0.9759309244313764,0.2807361563829257,-0.5043861022955105,-0.6737493562532324,-0.4864530387384601,-0.4114054031394991,0.1391839770833311,0.3809487509287683,0.4746950671640078,-0.0918943269109446,-0.8751013199989428,-0.0816115117307239,-0.5154017583021837,-0.2306348329225179,0.1289234340276187,-0.5207598753732487,-0.1786568388634455,-0.2580832643901784,-0.0083272804922804,-0.1015774612173041,-0.9285745557788424,-0.4787926349722516,0.1726901607267924,-0.3156702983497023,-0.1399461327891517,-0.0366087332184867,-0.6480699579112514,-0.0603886587160374,0.782471423912495,-0.1553062046704929,0.0802169175167037,-0.2865650037127935,-0.2365664195510196,-0.1069016950568494,0.299886835729241,-0.6564321263534131,-0.2380800372867113,0.0875949937328056,-0.082180686571463,-0.0380421273330847,-0.4164607473787282,0.4187637709577617,-0.9204678612006042,-0.4240529258170984,0.0019782513382858,0.1214980979699291,0.3394000263528108,0.0586515438881764,-0.0259826017280703,-0.5193203636613861,0.4796384049860042,-0.5236691961283073,-0.0461585701201303,0.0101613786173436,0.1089243573814192,-0.4297664164471775,0.1055268434581314,-0.026142053597686,0.1210610004960169,-0.2911746449060044,0.1174834134620156,0.0782690643887393,0.4486534414629525,0.0
MOL_00025,1.058064564688944,-0.7796054833626859,0.2706725524274064,-1.7274820072668091,0.9078679046708132,0.7389813704655391,0.1204139452031316,1.309064472796405,0.3709904664879633,-0.4993017739348936,-0.3794602709119488,-0.058594817848542,0.6257986735630232,-0.0315715176686987,0.1417953963010229,0.5609001339460699,-0.728421820757546,0.8359249221496898,-0.3044823253541505,0.5285879473709235,-1.3773475015123229,0.4853800948150277,0.0780270939295885,0.154766787809754,-0.5867055340646984,-0.6315765558409413,-0.6916275729945631,0.1976083393828199,-0.0738174979663067,-0.2076114554333131,-0.3818307127259392,-0.3381800874204752,0.004739826326073,0.2291946682352552,0.6869461092639765,0.3814587239222707,0.2598527679273528,-0.3514949402453038,0.1263702971034784,0.0790332658266848,0.0767935054688594,0.4265640947890965,0.7170264436918428,0.115848920056941,0.2033363922010212,0.2714034813746766,-0.2295319235057642,-0.2752739613113742,-0.0250906997258785,-0.6179260038957526,-0.2128384904349828,-0.0499771783789123,0.3894673648942879,-0.0943664692605014,0.0243278644791422,0.5970058002444651,0.2275369007521054,0.2154209743408018,-0.0273790467827652,0.4655919018268737,0.674861174291782,-0.4415924372962375,0.0166513886442943,0.4304692097952051,0.0330905257536843,0.043297610700909,0.3665659493838683,-0.1747209387429619,-0.261740141503803,-0.778662911415634,0.0
